pair_count,resample,raw_cosine,masked_cosine,norm_agreement,left_to_full_cosine,right_to_full_cosine
8,157,0.4169258773326874,0.5070502161979675,0.9429241636486431,0.7392603754997253,0.671079158782959
8,158,0.4711684584617615,0.561263918876648,0.9229945936579252,0.6744197010993958,0.6679272055625916
8,159,0.4073450565338135,0.47996771335601807,0.939499746764836,0.7207276821136475,0.6886122226715088
8,160,0.49824216961860657,0.6245487332344055,0.9920786476554515,0.7768294215202332,0.7426918745040894
8,161,0.38335126638412476,0.4748108983039856,0.952549978871302,0.6260699033737183,0.6534934043884277
8,162,0.5239481329917908,0.615351676940918,0.9986860167709305,0.7128534317016602,0.7809129357337952
8,163,0.42434412240982056,0.5439823865890503,0.8310113741220942,0.6895201206207275,0.6975287199020386
8,164,0.3079061806201935,0.41693609952926636,0.8581892398544909,0.641687273979187,0.6406402587890625
8,165,0.3712491989135742,0.5037145614624023,0.9495642452554081,0.6765851974487305,0.6829022169113159
8,166,0.32951855659484863,0.402997761964798,0.8787222447448293,0.6129467487335205,0.6866528987884521
8,167,0.3088074326515198,0.37421005964279175,0.8935489641381402,0.7301462888717651,0.5076960325241089
8,168,0.3615080416202545,0.5053187012672424,0.7662588850188116,0.7450848817825317,0.6347140073776245
8,169,0.3932555913925171,0.5343631505966187,0.8193392360952321,0.7136919498443604,0.7097840905189514
8,170,0.3979385793209076,0.45017674565315247,0.9854651038672524,0.7364535331726074,0.6849188208580017
8,171,0.4738813042640686,0.5884040594100952,0.982544838669031,0.722374677658081,0.7273480296134949
8,172,0.33374276757240295,0.4767879843711853,0.8921301646783621,0.7382781505584717,0.6346992254257202
8,173,0.4988686442375183,0.6298953294754028,0.8698350616517128,0.7391594648361206,0.7293050289154053
8,174,0.4771464169025421,0.5980069637298584,0.9022978963713741,0.6986925601959229,0.7439218759536743
8,175,0.40935659408569336,0.5367381572723389,0.9140056827649271,0.7301352620124817,0.650251030921936
8,176,0.4218863844871521,0.5388897657394409,0.913723737297016,0.7245694398880005,0.635356068611145
8,177,0.30672889947891235,0.3871835470199585,0.7848395782216636,0.6907191872596741,0.6836719512939453
8,178,0.42537403106689453,0.554482102394104,0.9384269803379791,0.6768205165863037,0.7303367853164673
8,179,0.40165454149246216,0.4712625741958618,0.9556023276558702,0.724207878112793,0.7027164697647095
8,180,0.33503106236457825,0.4667477607727051,0.9796841347897072,0.6709127426147461,0.6201565265655518
8,181,0.44715815782546997,0.5386979579925537,0.9214700388925043,0.7239109873771667,0.6684093475341797
8,182,0.47663652896881104,0.5895168781280518,0.8575027980540705,0.7086801528930664,0.7283214926719666
8,183,0.44029223918914795,0.5539462566375732,0.9772612711489002,0.6830440163612366,0.7429537773132324
8,184,0.4576599597930908,0.5535700917243958,0.8894507050170795,0.7119802236557007,0.664186418056488
8,185,0.39798271656036377,0.5116035342216492,0.9433419722338325,0.641386091709137,0.7319483757019043
8,186,0.36377617716789246,0.48786354064941406,0.9259615370451695,0.7147977352142334,0.6537961959838867
8,187,0.43745920062065125,0.5100593566894531,0.9100875628655226,0.754281222820282,0.6222549676895142
8,188,0.36522528529167175,0.514728307723999,0.805634218015688,0.6879737377166748,0.7456998825073242
8,189,0.41633912920951843,0.5151905417442322,0.9381012801845584,0.6826550364494324,0.7350034713745117
8,190,0.33559030294418335,0.4434512257575989,0.9479946909852364,0.6746485233306885,0.6409777402877808
8,191,0.4264593720436096,0.535348117351532,0.8353413945954538,0.6534897089004517,0.7002860307693481
8,192,0.4067741930484772,0.5408949851989746,0.9700709837517268,0.7135619521141052,0.6703113913536072
8,193,0.28702181577682495,0.4024584889411926,0.8475293813438198,0.6192945241928101,0.5991959571838379
8,194,0.34920889139175415,0.4215143024921417,0.9418275220546399,0.6762534379959106,0.5993310809135437
8,195,0.3730061650276184,0.5050143003463745,0.8261973684007087,0.6181391477584839,0.7856711149215698
8,196,0.4284995198249817,0.5262547731399536,0.813648965066144,0.7872997522354126,0.6947462558746338
8,197,0.4748377203941345,0.5712358951568604,0.8178954166718958,0.6810164451599121,0.7537910342216492
8,198,0.36310306191444397,0.47216159105300903,0.9148487414563173,0.714614748954773,0.6923052668571472
8,199,0.4772694706916809,0.6100221872329712,0.9311815194113024,0.7146018743515015,0.7861873507499695
16,0,0.5678260326385498,0.7010244727134705,0.9125076199393797,0.8435375690460205,0.8181238174438477
16,1,0.5743249654769897,0.6880892515182495,0.8658318226234901,0.8345072269439697,0.841564953327179
16,2,0.628309428691864,0.7139093279838562,0.924427755375826,0.8364875316619873,0.8269079923629761
