schema_version,study_id,config_fingerprint,seed,method,alpha,generation_complete,evaluation_complete,image_path,face_similarity,landmark_rmse,lpips,background_ssim,overall_ssim,yaw_diff,pitch_diff,roll_diff,total_pose_diff,is_disentangled,overall_score,pass_count,total_count,missing_required_metrics,skin_tone_metric,skin_tone_complete,skin_tone_failure,original_ita,edited_ita,skin_tone_change,lightness_change,original_skin_pixels,edited_skin_pixels,original_white_normalized,edited_white_normalized,run,direction,aligned_change,target_change,match_distance,match_complete
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500016,prompt_only,0.2,True,True,images/seed_500016/prompt_only/alpha_p0p200.png,0.9697487354278561,,0.086820647120475,0.975239250375128,0.9026757828929951,1.5314069771307461,0.233539354386978,1.955653642843327,2.494860543280645,True,0.847743535530149,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,58.042405029555034,55.4882590698472,2.554145959707831,0.44752336224289,8461,7282,True,True,experiments/runs/confirmatory_cuda,1,2.554145959707831,5.0,2.445854040292169,True
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500016,stepwise_masked,-0.75,True,True,images/seed_500016/stepwise_masked/alpha_m0p750.png,0.962632000446319,,0.066061839461326,0.977128897719117,0.9257405871016131,0.9147113299146481,2.802512920443451,0.976126346883134,3.105414325240051,True,0.8475823335817091,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,58.042405029555034,69.69693525706495,-11.654530227509916,7.065535480173409,8461,5913,True,True,experiments/runs/confirmatory_cuda,-1,11.654530227509916,5.0,6.654530227509916,False
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500016,stepwise_masked,0.375,True,True,images/seed_500016/stepwise_masked/alpha_p0p375.png,0.9881396889686581,,0.031868986785411,0.9834274080206161,0.9512891039111411,0.774663779171744,0.019554862155826,0.070989751911887,0.778155452510033,True,0.9453978600678071,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,58.042405029555034,50.8616679229906,7.180737106564436,-5.9106517329713455,8461,8944,True,True,experiments/runs/confirmatory_cuda,1,7.180737106564436,5.0,2.180737106564436,True
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500016,stepwise_unmasked,-0.75,True,True,images/seed_500016/stepwise_unmasked/alpha_m0p750.png,0.9438474774360651,,0.096377976238727,0.9697625763207091,0.909216219454355,0.155036845310657,2.978218804992302,0.8083503128441121,3.089863087919727,True,0.813821890721769,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,58.042405029555034,71.87777998634434,-13.835374956789302,7.353765973844631,8461,6102,True,True,experiments/runs/confirmatory_cuda,-1,13.835374956789302,5.0,8.835374956789302,False
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500016,stepwise_unmasked,0.5,True,True,images/seed_500016/stepwise_unmasked/alpha_p0p500.png,0.948437809944152,,0.10338812321424401,0.9651671707855761,0.8873641391187601,2.065687245973044,3.5821040631167222,0.7990889528978791,4.211540866691959,True,0.780510680412948,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,58.042405029555034,46.23662987169749,11.805775157857546,-8.011694471746026,8461,8723,True,True,experiments/runs/confirmatory_cuda,1,11.805775157857546,5.0,6.805775157857546,False
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500017,prompt_only,-2.0,True,True,images/seed_500017/prompt_only/alpha_m2p000.png,0.9395062327384941,,0.39438557624816806,0.919052978899708,0.7749336653846941,4.474926173075902,0.5525470418007451,1.221737747872818,4.671500359890796,False,0.5902905730045921,3,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,61.62305047461709,74.16839937140766,-12.545348896790571,5.228722225670822,8558,8204,True,True,experiments/runs/confirmatory_cuda,-1,12.545348896790571,5.0,7.545348896790571,False
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500017,prompt_only,0.2,True,True,images/seed_500017/prompt_only/alpha_p0p200.png,0.9651636481285091,,0.039542470127344,0.9865871642387791,0.9396989567823061,0.9527689953408791,3.258530124175703,0.258350457285814,3.404780798733331,True,0.865511580700099,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,61.62305047461709,60.425795623967524,1.197254850649564,0.5226477605619231,8558,9970,True,True,experiments/runs/confirmatory_cuda,1,1.197254850649564,5.0,3.802745149350436,False
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500017,stepwise_masked,-1.0,True,True,images/seed_500017/stepwise_masked/alpha_m1p000.png,0.958955883979797,,0.055792648345232,0.979824762496134,0.9334500477168881,1.909904608374145,0.039507071760616005,1.184961475548454,2.247983567631638,True,0.8768711843046401,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,61.62305047461709,68.29033915364185,-6.667288679024764,5.134495281505792,8558,2564,True,True,experiments/runs/confirmatory_cuda,-1,6.667288679024764,5.0,1.6672886790247636,True
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500017,stepwise_masked,0.375,True,True,images/seed_500017/stepwise_masked/alpha_p0p375.png,0.984989941120147,,0.015294032171368,0.9921774484180721,0.9708136776724371,0.571377346512384,0.74061097872666,0.04798030864431101,0.9366316265937201,True,0.956254772550256,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,61.62305047461709,56.682697901513805,4.940352573103283,-4.169305151592013,8558,10092,True,True,experiments/runs/confirmatory_cuda,1,4.940352573103283,5.0,0.05964742689671709,True
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500017,stepwise_unmasked,-0.75,True,True,images/seed_500017/stepwise_unmasked/alpha_m0p750.png,0.9451443552970881,,0.07883644104003901,0.976873427629756,0.927080159024754,0.45384629506128704,0.5370435308865621,0.178618337112566,0.7254631099930731,True,0.889813878193988,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,61.62305047461709,68.1928192332389,-6.569768758621805,4.121587244838551,8558,3822,True,True,experiments/runs/confirmatory_cuda,-1,6.569768758621805,5.0,1.5697687586218052,True
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500017,stepwise_unmasked,0.5,True,True,images/seed_500017/stepwise_unmasked/alpha_p0p500.png,0.986793100833892,,0.035612672567367006,0.9877577546361981,0.946019099681726,0.7131834092849031,0.010757528795462,0.128558907916615,0.724757678475872,True,0.9441906823703891,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,61.62305047461709,51.75132646580171,9.871724008815377,-6.788559600174295,8558,10244,True,True,experiments/runs/confirmatory_cuda,1,9.871724008815377,5.0,4.871724008815377,False
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500018,prompt_only,-2.0,True,True,images/seed_500018/prompt_only/alpha_m2p000.png,0.99034583568573,,0.183619365096092,0.9974578097904621,0.8375539965613821,0.35225154941353704,3.577853696791587,0.694774288039124,3.6616703211826342,True,0.751186245220121,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,62.303563170293856,72.88039651775848,-10.576833347464628,2.9485525106798463,15313,9254,True,True,experiments/runs/confirmatory_cuda,-1,10.576833347464628,5.0,5.576833347464628,False
1,skin_tone_steering_confirmatory_v1,6e7e5a62a18ebfe6,500018,prompt_only,0.2,True,True,images/seed_500018/prompt_only/alpha_p0p200.png,0.972763299942016,,0.077330105006694,0.9968617580456591,0.9039896244614151,0.29407951474516003,0.708714979026974,1.218115446294846,1.4396405533993701,True,0.8885689089824411,4,4,[],white_reference_bilateral_cheek_median_cielab_ita_v2,True,,62.303563170293856,61.20397516891565,1.099588001378208,0.45288496805690603,15313,16931,True,True,experiments/runs/confirmatory_cuda,1,1.099588001378208,5.0,3.900411998621792,False
